MONAX	50.521389	7.823056	14	UZ738	H	TUSUK	50.135556	8.154167	27000	Y	COL	50.783520	7.594195	29000	N
MONCE	48.700000	6.435000	14	G21	L	GTQ	48.986445	6.716222	6000	Y	GIVOR	48.658611	6.391389	8000	Y
MONCE	48.700000	6.435000	14	T131	L	POGOL	48.399167	6.693333	0	Y				0	N
MONCE	48.700000	6.435000	14	UZ24	H				0	N	POGOL	48.399167	6.693333	20000	Y
MONEB	44.626389	9.250556	14	M985	L				0	N	GEN	44.424445	9.082333	12000	N
MONEB	44.626389	9.250556	14	N851	L	DESIP	45.645833	9.125833	14000	Y	LUKIM	44.140000	9.308611	14000	N
MONEB	44.626389	9.250556	14	UM985	H	ROBAS	45.193611	9.726111	20000	Y	GEN	44.424445	9.082333	20000	N
MONEB	44.626389	9.250556	14	UN851	H	DESIP	45.645833	9.125833	20000	Y	LUKIM	44.140000	9.308611	20000	N
MONFA	45.487222	13.279167	14	M859	L	ROSKA	45.314167	12.861667	11000	Y	UMBEK	45.544445	13.419722	14000	Y
MONFA	45.487222	13.279167	14	Q561	L				0	N	AKADO	45.333333	12.500000	12000	N
MONFA	45.487222	13.279167	14	UM859	H	ROSKA	45.314167	12.861667	20000	Y	UMBEK	45.544445	13.419722	20000	Y
MONFA	45.487222	13.279167	14	UQ561	H				0	N	AKADO	45.333333	12.500000	20000	N
MONID	44.967500	16.305833	14	M725	L	NENAD	44.413889	16.305556	11000	Y	RUDIK	44.996667	16.305000	11000	Y
MONID	44.967500	16.305833	14	M867	L	ETOBI	44.589445	16.915834	11000	Y				0	N
MONID	44.967500	16.305833	14	UM725	H	RUDIK	44.996667	16.305000	29000	Y	SUDIM	44.667222	16.305556	29000	Y
MONID	44.967500	16.305833	14	UM867	H	ETOBI	44.589445	16.915834	29000	Y	TUPUS	45.220833	15.889722	29000	N
MONIL	52.760756	3.746642	14	L74	L	AMGOD	52.975220	3.685389	7000	N	TULIP	52.367750	3.857309	7000	Y
MONIL	52.760756	3.746642	14	P1	L	SUPUR	53.015225	3.564464	6000	Y	TULIP	52.367750	3.857309	6000	N
MONIL	52.760756	3.746642	14	P62	L	PETIK	52.614911	4.215736	7000	Y				0	N
MONIL	52.760756	3.746642	14	UL74	H	AMGOD	52.975220	3.685389	21000	N	TULIP	52.367750	3.857309	21000	Y
MONIL	52.760756	3.746642	14	UP1	H	SUPUR	53.015225	3.564464	20000	Y	TULIP	52.367750	3.857309	20000	N
MONIL	52.760756	3.746642	14	UP62	H	PETIK	52.614911	4.215736	21000	Y				0	N
MONIL	52.760756	3.746642	14	UY70	H	SPY	52.540281	4.853781	0	N	RAVLO	52.916903	3.148197	26000	Y
MONIN	46.684278	7.988417	14	W112	B	SOSON	46.606667	8.594167	16000	Y	TELNO	46.771972	7.270806	16000	Y
MONIX	43.336389	1.896945	14	B31	L	PUMAL	42.366806	2.008472	13000	Y	GAI	43.954056	1.824167	7000	N
MONIX	43.336389	1.896945	14	R17	L	LOMRA	43.344167	1.883056	7000	Y	MORIL	43.065833	2.350278	7000	Y
MONOT	48.083333	2.457222	14	R161	L	GIPEX	47.757500	2.623333	7000	Y	LALUX	48.286389	2.408889	7000	N
MONOV	50.998334	22.371945	14	L621	B	NEVAP	50.786945	22.566111	10000	N	VADOL	51.289722	22.102500	10000	Y
MONTU	46.930000	-1.146667	14	A53	L	TMA10	47.372778	-0.932222	6000	Y	BOBRI	46.838334	-1.190278	6000	N
MONTY	52.892778	-3.173889	14	N42	L				0	N	RETSI	52.511667	-2.875834	15000	Y
MONTY	52.892778	-3.173889	14	N864	L	GODPA	52.983334	-3.166944	6000	Y	NILGI	52.809722	-3.180556	10000	N
MONTY	52.892778	-3.173889	14	UN42	H				0	N	RETSI	52.511667	-2.875834	25000	Y
MONTY	52.892778	-3.173889	14	UN864	H	GODPA	52.983334	-3.166944	26000	Y	NILGI	52.809722	-3.180556	26000	N
MONTY	52.892778	-3.173889	14	UP16	H	NOKIN	53.076667	-2.882778	25000	Y	BERUL	52.671111	-3.520278	28000	N
MOOCE	49.566522	11.546572	14	L604	L	RODIS	49.474356	11.949814	6000	Y	EKSOS	49.654167	11.407500	6000	Y
MOOCE	49.566522	11.546572	14	UL604	H	EKSOS	49.654167	11.407500	25000	Y	RODIS	49.474356	11.949814	25000	Y
MOOCE	49.566522	11.546572	14	UQ314	H	LALIN	48.880000	13.242222	0	N				0	N
MOPAN	48.246375	8.154536	14	T711	L	DENEL	48.365278	7.884167	6000	Y	LEBSO	48.245428	9.195892	6000	N
MOPAN	48.246375	8.154536	14	Y164	B	OLBEN	47.304445	7.629445	0	Y	HERBI	48.490833	8.243611	10000	N
MOPAN	48.246375	8.154536	14	Y711	L	NATOR	48.170000	8.321261	0	Y	DENEL	48.365278	7.884167	6000	N
MOPAR	49.291722	1.757278	14	J116	L				0	N	KOLIV	49.299972	1.570556	7000	N
MOPAS	42.435361	1.034361	14	A29	L	GIROM	42.774861	0.997306	12000	Y	USKAR	42.143722	1.065861	12000	N
MOPAS	42.435361	1.034361	14	UN863	H	GIROM	42.774861	0.997306	20000	Y	USKAR	42.143722	1.065861	25000	N
MOPAT	51.498611	-7.093611	14	UP73	H	DAWLY	50.574167	-3.463889	0	Y				0	N
MOPEM	46.283611	4.384167	14	UM976	H	PIBAT	46.805833	4.259167	20000	Y	MADOT	45.730056	4.514000	25000	N
MOPIL	50.147778	4.107778	14	UY131	H	NILEM	50.296667	4.118889	20000	N				0	N
MOPIL	50.147778	4.107778	14	UZ319	H	DELOM	50.314722	4.089722	20000	N	KENAP	49.958611	4.093889	20000	Y
MOPUG	46.163611	20.708056	14	M859	L				0	N	MIVSA	45.905556	21.473056	18000	N
MOPUG	46.163611	20.708056	14	N188	L				0	N	MAVIT	45.240000	21.308333	18000	N
MOPUG	46.163611	20.708056	14	N618	L				0	N	SODGO	44.867222	22.847500	18000	N
MOPUG	46.163611	20.708056	14	UM859	H				0	N	NEKUL	45.516795	22.586770	29000	N
MOPUG	46.163611	20.708056	14	UN618	H				0	N	SODGO	44.867222	22.847500	29000	N
MOPUV	42.059722	13.281945	14	UY106	H				0	N	OKUNO	42.107222	12.972500	20000	Y
MOPUV	42.059722	13.281945	14	UZ924	H	ORVID	42.188889	13.737500	20000	N	DESUK	41.994759	13.135792	21000	Y
MOPUV	42.059722	13.281945	14	Y106	L				0	N	OKUNO	42.107222	12.972500	14000	Y
MOPUV	42.059722	13.281945	14	Z924	L	ORVID	42.188889	13.737500	12000	N	DESUK	41.994759	13.135792	13000	Y
MORAL	39.000000	-3.542167	14	UQ126	H	LATEK	42.875000	-0.656945	0	Y				0	N
MORAL	39.000000	-3.542167	14	UQ76	H	BELEN	43.914167	-2.738639	0	Y				0	N
MORED	47.876353	13.015456	14	L173	L	SBG	48.002583	12.892761	6000	Y	PEREX	47.639528	13.243758	10000	Y
MORED	47.876353	13.015456	14	L725	L	NEMAL	47.918056	13.498333	7000	Y	UNKEN	47.821667	12.601111	12000	N
MORED	47.876353	13.015456	14	Q112	B	VATET	47.600953	14.033119	11000	N	REDBU	47.955834	12.818333	10000	Y
MORED	47.876353	13.015456	14	UL173	H	SBG	48.002583	12.892761	25000	Y	PEREX	47.639528	13.243758	25000	Y
MORED	47.876353	13.015456	14	UL725	H	NEMAL	47.918056	13.498333	25000	Y	UNKEN	47.821667	12.601111	25000	N
MOREG	46.393056	6.007222	14	J32	L	GLA	46.408695	6.244250	10000	Y	RONLA	46.352500	5.421945	8000	N
MOREG	46.393056	6.007222	14	UJ32	H	GLA	46.408695	6.244250	20000	Y	RONLA	46.352500	5.421945	20000	N
MOREG	46.393056	6.007222	14	UL47	H				0	N	SIROD	46.726945	6.019444	20000	Y
MOREK	42.291945	23.319167	14	T343	B	DOTAM	42.356667	23.406945	10000	Y	VELBA	41.966667	22.883334	11000	N
MORIL	43.065833	2.350278	14	R17	L	MONIX	43.336389	1.896945	7000	Y	PPG	42.750472	2.867139	12000	Y
MORKO	49.219117	17.026336	14	L726	B	HLV	49.322853	17.528397	0	Y	BNO	49.150064	16.692581	NESTB	Y
MOROK	47.396667	6.655556	14	G434	L	ARNOT	47.402222	6.920000	10000	N				0	N
MOROK	47.396667	6.655556	14	T12	L				0	N	MEDIM	47.387500	6.531667	15000	Y
MOROK	47.396667	6.655556	14	T14	L				0	N	PELOK	47.344445	6.590000	15000	Y
MOROK	47.396667	6.655556	14	UL856	H	PENDU	47.348889	6.032778	20000	Y	ABARI	47.416389	6.942500	20000	N
MOROK	47.396667	6.655556	14	UN176	H	ARNOT	47.402222	6.920000	20000	N				0	N
MOROK	47.396667	6.655556	14	UN852	H	TORPA	47.479445	6.658611	20000	N	GILIR	47.063333	6.239167	20000	Y
MOROK	47.396667	6.655556	14	UQ760	H	DOLAX	49.156111	7.101944	25000	N				0	N
MOROK	47.396667	6.655556	14	UZ24	H	TORPA	47.479445	6.658611	20000	N	AKITO	47.213333	6.648750	20000	Y
MOSAB	50.904445	9.488611	14	T850	L	LAMOP	50.986945	9.466667	0	Y	FUL	50.592456	9.572170	6000	N
MOSAT	55.041944	12.788056	14	P605	B	MALIV	55.162722	13.036861	10000	Y	KOSMO	55.015278	12.730278	4000	N
MOSAV	45.558611	16.932500	14	N131	L	GUBOK	45.044722	17.861667	9000	Y	ZAG	45.895559	16.306697	6000	Y
MOSEX	51.919167	12.970834	14	M748	L	BOLBO	51.794722	13.151111	4000	N	ESIKA	52.123889	12.671389	4000	Y
MOSEX	51.919167	12.970834	14	N858	L	PEPOL	52.126225	13.682450	4000	Y	LORBO	51.689445	12.205000	4000	N
MOSEX	51.919167	12.970834	14	UM748	H	ESIKA	52.123889	12.671389	25000	Y	BOLBO	51.794722	13.151111	25000	Y
MOSEX	51.919167	12.970834	14	UN858	H	PEPOL	52.126225	13.682450	25000	Y	LORBO	51.689445	12.205000	25000	N
MOSIN	55.552778	12.798056	14	N851	B	GORAX	55.806111	13.040556	10000	Y	LEBDA	55.373611	12.628611	10000	N
MOSIR	50.206944	22.775000	14	N195	B	TELDU	50.248056	22.737778	13000	N	DIBED	49.888334	23.058333	13000	Y
MOSIT	47.069083	8.743806	14	UZ651	H	MANEG	47.204167	8.722222	20000	Y	KELIP	46.956195	8.761667	20000	N
MOSIT	47.069083	8.743806	14	Z651	L	KELIP	46.956195	8.761667	14000	N	MANEG	47.204167	8.722222	10000	Y
MOSUG	51.342500	6.723056	14	T911	B	LIPMI	51.118422	7.268981	12000	Y				0	N
MOTAD	55.209444	17.505556	14	N133	B	DOMAG	54.974445	17.685556	10000	Y	PENOR	55.638611	17.161389	10000	Y
MOTAL	47.576667	2.220000	14	A3	L	SANCE	47.266667	2.741667	7000	Y	GILUX	47.724167	1.743056	7000	Y
MOTAL	47.576667	2.220000	14	J18	L	PTV	48.155583	2.264778	7000	N	VEROS	47.340000	2.201667	7000	Y
MOTAL	47.576667	2.220000	14	R11	L	OSKIN	47.718889	3.434722	7000	Y				0	N
MOTIM	43.488611	5.593889	14	P856	L	GILON	43.444167	6.115000	6000	Y	ABLAK	43.501389	5.438333	6000	N
MOTIX	48.318500	14.585645	14	L610	L	LUGIM	48.185619	15.109022	6000	N	FRE	48.431781	14.129831	6000	Y
MOTIX	48.318500	14.585645	14	UL610	H	FRE	48.431781	14.129831	25000	Y	LUGIM	48.185619	15.109022	25000	N
MOTOX	50.957778	1.466667	14	UL15	H	SANDY	51.064167	1.067500	26000	N	ING	50.883167	1.741806	35000	Y
MOTUK	47.865000	5.820278	14	UM139	H	MANAG	48.103056	5.165833	0	N	LUL	47.688278	6.295583	20000	Y
MOU	46.706778	3.631667	14	A27	L	OSKIN	47.718889	3.434722	7000	Y	BAKNO	46.500000	3.531389	8000	Y
MOU	46.706778	3.631667	14	A3	L	OMANI	46.457222	3.768056	7000	Y	ATRID	46.848611	3.408611	7000	Y
MOU	46.706778	3.631667	14	B373	L	NEPAP	46.933889	3.679445	7000	Y				0	N
MOU	46.706778	3.631667	14	G21	L	CACHI	47.066667	4.106667	7000	Y	MENOX	46.571945	3.220000	7000	Y
MOU	46.706778	3.631667	14	J34	L				0	N	BUSIL	46.293611	4.721945	7000	Y
MOU	46.706778	3.631667	14	R28	L				0	N	OKEPI	47.145278	3.365000	7000	N
MOU	46.706778	3.631667	14	UL178	H	OMANI	46.457222	3.768056	20000	Y				0	N
MOU	46.706778	3.631667	14	UL612	H	OKIRA	47.021944	3.440556	20000	N	MADIV	46.657222	3.923611	20000	Y
MOU	46.706778	3.631667	14	UM129	H	PIBAT	46.805833	4.259167	20000	Y	KUKOR	46.541945	3.129167	20000	Y
MOULE	42.621389	9.750000	14	L146	L	ELB	42.730695	10.395722	18000	Y	BTA	42.573583	9.474833	15000	Y
MOULE	42.621389	9.750000	14	UL146	H	ELB	42.730695	10.395722	20000	Y	BTA	42.573583	9.474833	20000	N
MOVAX	54.086667	9.000000	14	UZ700	H	BUMAB	54.604167	10.850000	25000	Y	NIKIL	53.557778	7.248889	25000	N
MOVIS	57.219361	16.347250	14	L87	B	VIBAR	57.578139	16.390639	10000	Y	KAL	56.685389	16.284195	10000	Y
MOVIS	57.219361	16.347250	14	N133	B	PENOR	55.638611	17.161389	10000	Y	GEVRU	60.742778	14.329833	29000	Y
MOVOR	45.818889	10.823889	14	P131	L	TAGIP	45.933611	10.690000	16000	Y	ADOSA	45.644445	11.026389	12000	Y
MOVOR	45.818889	10.823889	14	Q49	L	LORLO	46.724167	10.678889	0	N				0	N
MOVOR	45.818889	10.823889	14	T897	L	DIBAX	46.116389	11.064167	15000	N	IDREK	45.646111	10.819445	13000	Y
MOVOR	45.818889	10.823889	14	UP131	H	ADOSA	45.644445	11.026389	20000	Y	TAGIP	45.933611	10.690000	20000	Y
MOVOR	45.818889	10.823889	14	UQ49	H	LORLO	46.724167	10.678889	0	N				0	N
MOVOR	45.818889	10.823889	14	UT897	H	DIBAX	46.116389	11.064167	21000	N	IDREK	45.646111	10.819445	21000	Y
MOVOS	47.911278	16.437245	14	L725	L	ABLOM	48.067567	17.087703	13000	Y	SNU	47.874875	16.288436	4000	Y
MOVUM	49.950000	8.526111	14	T109	H	HAREM	49.618442	9.414564	0	Y	RUDUS	50.047589	8.078269	25000	N
MOXAM	58.531361	13.313917	14	L734	B	DETSO	58.600000	14.264361	10000	N				0	N
MOXAM	58.531361	13.313917	14	N866	B	LAPSI	58.920528	14.305472	10000	N	NEGIL	58.251333	12.625333	10000	Y
MRM	43.377333	5.326445	14	J685	L				0	N	JULEE	43.012778	5.633333	8000	N
MRM	43.377333	5.326445	14	UM976	H	MTL	44.554945	4.779861	20000	Y	SOFFY	43.020556	5.180556	20000	N
MRM	43.377333	5.326445	14	UN854	H	MTL	44.554945	4.779861	20000	Y	PADKO	43.231667	5.333056	20000	N
MRM	43.377333	5.326445	14	UY122	H	ABLAK	43.501389	5.438333	0	Y				0	N
MTD	49.552639	2.489472	14	B24	L	NEBRU	49.990000	2.256667	7000	Y				0	N
MTD	49.552639	2.489472	14	N57	L	ABB	50.135139	1.854695	7000	Y				0	N
MTD	49.552639	2.489472	14	N874	L	VENOR	49.716667	2.648333	7000	Y				0	N
MTD	49.552639	2.489472	14	UN874	H	NURMO	49.826111	2.755278	20000	Y	KOPOR	49.514167	2.421389	20000	N
MTG	43.386306	5.086833	14	A6	L	BALMO	42.416667	4.585278	6000	N	CM	43.908278	4.905389	6000	Y
MTG	43.386306	5.086833	14	B16	L	AVN	43.995361	4.746389	5000	Y	SOSUR	42.560222	4.997389	6000	Y
MTG	43.386306	5.086833	14	G7	L	POMEG	43.294195	5.328417	6000	N	DIVKO	43.056111	4.776945	6000	Y
MTG	43.386306	5.086833	14	G701	L	MJ	43.438250	5.216417	6000	Y				0	N
MTG	43.386306	5.086833	14	N163	L	JULEE	43.012778	5.633333	6000	Y				0	N
MTG	43.386306	5.086833	14	UL128	H				0	N	MTL	44.554945	4.779861	20000	N
MTG	43.386306	5.086833	14	UN852	H	TUPOX	43.975834	5.403056	20000	N	DIVKO	43.056111	4.776945	20000	Y
MTG	43.386306	5.086833	14	UY341	H				0	N	BULTO	43.273611	4.903334	20000	Y
MTG	43.386306	5.086833	14	UY373	H	ABLAK	43.501389	5.438333	20000	Y	ROVOT	43.336945	4.928889	20000	N
MTG	43.386306	5.086833	14	UZ16	H				0	N	AVN	43.995361	4.746389	20000	N
MTG	43.386306	5.086833	14	Y25	L				0	N	SALIN	43.282806	4.730139	6000	Y
MTG	43.386306	5.086833	14	Y341	L				0	N	BULTO	43.273611	4.903334	6000	Y
MTG	43.386306	5.086833	14	Z154	L				0	N	TINOT	42.697722	5.315111	8000	Y
MTL	44.554945	4.779861	14	A3	L	EVALA	44.461667	5.234444	9000	Y	AMIKO	45.128056	4.483056	7000	Y
MTL	44.554945	4.779861	14	A6	L	CM	43.908278	4.905389	6000	Y	ROMAM	45.102647	5.163447	7000	Y
MTL	44.554945	4.779861	14	B16	L	ROMAM	45.102647	5.163447	7000	Y	RARUS	44.120278	4.753889	5000	Y
MTL	44.554945	4.779861	14	R161	L	ABDIL	44.152500	5.341945	9000	Y	MEZIN	45.017222	4.195833	9000	Y
MTL	44.554945	4.779861	14	R31	L				0	N	AGREV	45.064167	4.317500	7000	Y
MTL	44.554945	4.779861	14	T976	L				0	N	SAURG	43.883334	5.095278	15000	Y
MTL	44.554945	4.779861	14	UL128	H	MTG	43.386306	5.086833	0	Y				0	N
MTL	44.554945	4.779861	14	UM976	H	ETREK	45.187639	4.638722	25000	Y	MRM	43.377333	5.326445	20000	N
MTL	44.554945	4.779861	14	UN854	H	ETREK	45.187639	4.638722	20000	Y	MRM	43.377333	5.326445	20000	N
MTL	44.554945	4.779861	14	UT161	H	AVN	43.995361	4.746389	20000	Y				0	N
MTL	44.554945	4.779861	14	UV44	H	ROLIR	45.174442	4.843486	0	Y				0	N
MTL	44.554945	4.779861	14	UY16	H	KURIR	44.725528	4.900389	20000	N				0	N
MTL	44.554945	4.779861	14	UY23	H	KURIR	44.725528	4.900389	20000	Y				0	N
MTL	44.554945	4.779861	14	UY30	H	XATEL	44.270278	5.178611	20000	Y	LATAM	45.033861	4.239111	20000	N
MTL	44.554945	4.779861	14	UZ16	H	AVN	43.995361	4.746389	20000	Y				0	N
MTL	44.554945	4.779861	14	UZ38	H				0	N	NAKIS	44.322583	4.098083	20000	Y
MTL	44.554945	4.779861	14	V44	L	AMONI	45.067222	4.832500	7000	Y				0	N
MTR	50.276275	8.848625	14	Z719	B	BIBTA	50.266944	8.896945	18000	Y	TESGA	50.444900	8.618872	19000	N
MULDO	52.413108	10.536670	14	T207	B	BATEL	52.546945	11.099722	4000	Y	DLE	52.250319	9.883495	4000	N
MULIT	51.013056	-3.388611	14	N864	L	EXMOR	51.178611	-3.359722	7000	Y	ATWEL	50.847500	-3.417222	7000	Y
MULIT	51.013056	-3.388611	14	UN864	H	EXMOR	51.178611	-3.359722	26000	Y	ATWEL	50.847500	-3.417222	25000	Y
MUN	48.180325	11.816017	14	L173	L	MAH	48.263431	11.311925	4000	Y	EBEDA	48.160278	12.126944	6000	Y
MUN	48.180325	11.816017	14	M867	L	VAVOR	47.934167	12.154547	9000	Y	BAVAX	48.262778	11.675556	5000	N
MUN	48.180325	11.816017	14	UL173	H	MAH	48.263431	11.311925	0	Y	EBEDA	48.160278	12.126944	25000	Y
MUN	48.180325	11.816017	14	UM867	H	VAVOR	47.934167	12.154547	25000	Y	BAVAX	48.262778	11.675556	25000	N
MUN	48.180325	11.816017	14	UZ380	H				0	N	MAH	48.263431	11.311925	35000	N
MUN	48.180325	11.816017	14	UZ738	H	UNKEN	47.821667	12.601111	0	Y	RIDAR	48.588422	10.802825	35000	N
MUN	48.180325	11.816017	14	Y161	B				0	N	MAH	48.263431	11.311925	4000	N
MUREG	46.706736	15.808050	14	M19	L	RATGO	46.546111	16.036944	5000	Y	GRZ	46.955367	15.449431	4000	Y
MUREG	46.706736	15.808050	14	UM19	H	RATGO	46.546111	16.036944	25000	Y	GRZ	46.955367	15.449431	25000	Y
MUREL	49.321389	-3.550556	14	UL739	H	KOKOS	48.906945	-1.676111	0	N	LIZAD	49.590278	-4.330278	20000	Y
MUREL	49.321389	-3.550556	14	UN502	H	GOBUR	49.291667	-3.075278	20000	Y	GANTO	49.397222	-4.981111	20000	Y
MUREL	49.321389	-3.550556	14	UN864	H	SALCO	49.737222	-3.529445	25000	Y	TITUB	48.792500	-3.578611	20000	Y
MUREL	49.321389	-3.550556	14	UY29	H	SKESO	49.824722	-3.034167	0	Y				0	N
MUREN	41.057500	4.666667	14	G23	L				0	N	CHELY	41.075028	4.504861	7000	Y
MUREN	41.057500	4.666667	14	M601	L	BALEN	40.946667	5.690000	12000	N				0	N
MUREN	41.057500	4.666667	14	UM601	H	ELVOP	41.046139	4.775778	20000	N	CHELY	41.075028	4.504861	25000	Y
MUREN	41.057500	4.666667	14	UQ91	H				0	N	VAKIN	41.904834	-0.353306	25000	Y
MURRO	45.332917	4.375556	14	A3	L	AMIKO	45.128056	4.483056	7000	Y	BELEP	45.791556	4.131611	7000	Y
MURRO	45.332917	4.375556	14	G5	L	LSE	45.745528	5.090583	7000	Y	VEROT	45.216389	4.177222	8000	Y
MURRO	45.332917	4.375556	14	Q16	L	MEZIN	45.017222	4.195833	0	N				0	N
MURUN	55.479722	24.977778	14	N994	B	ODLIT	55.672500	24.904445	10000	Y	VNO	54.636056	25.293639	10000	Y
MUS	43.384583	6.606361	14	G701	L				0	N	LUC	43.382778	6.255917	6000	N
MUSTI	59.751945	24.379722	14	P31	B				0	N	ARMUV	59.140278	23.466945	10000	Y
MUSTI	59.751945	24.379722	14	P739	B	DOBAN	59.799445	24.452500	29000	N	ROSAX	59.476389	23.779445	10000	Y
MYSKO	50.536389	19.279445	14	L623	B	BALOS	50.275556	19.658333	10000	Y	BAREX	50.894445	18.738333	10000	Y
NAKER	51.496945	21.580278	14	N195	B	XIMBA	51.655833	21.427778	11000	N	OMAVA	51.383889	21.688056	13000	Y
NAKER	51.496945	21.580278	14	Q99	B				0	N	ADIKA	51.538333	21.329445	13000	Y
NAKIS	44.322583	4.098083	14	UZ38	H	MTL	44.554945	4.779861	0	N	BOLSA	43.334083	3.315083	20000	Y
NAKIT	45.188056	13.447778	14	L615	L	OBALA	44.920278	14.972500	8000	N	ROTAR	45.262778	12.995556	5000	Y
NAKIT	45.188056	13.447778	14	T742	L	RJK	45.224122	14.566961	8000	Y				0	N
NAKIT	45.188056	13.447778	14	UL615	H	OBALA	44.920278	14.972500	29000	N	ROTAR	45.262778	12.995556	29000	Y
NAKIT	45.188056	13.447778	14	UN606	H	PUL	44.892367	13.918128	29000	Y	PEVAL	45.311389	13.247500	29000	Y
NAKIT	45.188056	13.447778	14	UT742	H	RJK	45.224122	14.566961	29000	Y				0	N
NAKUM	46.725025	14.351311	14	L603	L	KFT	46.597583	14.562320	9000	Y	ELKAT	46.991006	13.905506	10000	N
NAKUM	46.725025	14.351311	14	P978	L	ABIRI	46.762503	14.967572	9000	Y	VILAK	46.696392	13.914645	10000	Y
NAKUM	46.725025	14.351311	14	UL603	H	ELKAT	46.991006	13.905506	25000	N	KFT	46.597583	14.562320	25000	Y
NAKUM	46.725025	14.351311	14	UP978	H	ABIRI	46.762503	14.967572	25000	Y	VILAK	46.696392	13.914645	25000	Y
NALAD	49.388333	26.451667	14	L984	B	KOROP	49.150000	27.845000	9000	Y	GORKU	49.605278	25.072222	7000	Y
NALAD	49.388333	26.451667	14	M986	B	SORON	49.761667	27.850000	9000	Y	BAGSA	49.261944	26.000833	9000	N
NALAX	53.483333	0.401667	14	T88	H	OTR	53.698214	-0.103736	25000	Y	LEGRO	53.326389	1.512778	26000	N
NALAX	53.483333	0.401667	14	UL46	H				0	N	LIBSO	53.524722	0.093333	26000	Y
NALAX	53.483333	0.401667	14	UL602	H	OTR	53.698214	-0.103736	25000	Y	LEGRO	53.326389	1.512778	26000	N
NAMAR	47.884722	-0.458611	14	A53	L	OBATO	48.066944	-0.250000	7000	Y	ANG	47.536861	-0.851834	6000	N
NAMAR	47.884722	-0.458611	14	V20	L	TABIL	47.956389	-0.940000	6000	Y	SABLE	47.853056	-0.250000	6000	Y
NAMEL	46.357778	6.283333	14	Z62	L	TINAM	46.360000	6.530556	10000	Y	DEREM	46.356639	6.176250	8000	N
NAMIK	56.381389	5.440833	14	P60	B	AMRAM	55.943611	6.634167	20000	Y	VAXIT	56.537500	5.000000	20000	Y
NAMIK	56.381389	5.440833	14	P603	B	KARLI	57.000000	5.507433	10000	Y	BUSOM	55.941945	5.394722	20000	Y
NAMUB	51.123653	11.678658	14	T173	B	NOTGO	51.210556	11.946667	5000	N	RELKO	51.059783	11.483758	5000	Y
NAMUB	51.123653	11.678658	14	T703	B	GALMA	51.398056	11.451111	0	N	ALOSO	50.707500	11.701667	5000	Y
NANCY	48.817500	6.083889	14	UM624	H	EPL	48.317833	6.059417	20000	N	JARNY	49.193333	6.100000	20000	Y
NANER	43.908278	20.464333	14	L615	L	RAVAK	43.687417	21.626972	7000	N	KOSIV	44.026861	19.809083	7000	Y
NANER	43.908278	20.464333	14	N128	L	VAGEN	42.724583	22.077806	9000	N	VAL	44.323889	19.874695	6000	Y
NANER	43.908278	20.464333	14	N164	L	XENIT	44.326861	20.812528	6000	N	MOJ	42.944639	19.575528	10000	Y
NANER	43.908278	20.464333	14	UL615	H	RAVAK	43.687417	21.626972	29000	N	KOSIV	44.026861	19.809083	29000	Y
NANER	43.908278	20.464333	14	UN128	H	VAGEN	42.724583	22.077806	29000	N	VAL	44.323889	19.874695	29000	Y
NANER	43.908278	20.464333	14	UN164	H	XENIT	44.326861	20.812528	29000	N	MOJ	42.944639	19.575528	29000	Y
NANEV	57.574722	-2.453889	14	Y904	L	SMOKI	57.776945	-2.598889	8000	Y	ADN	57.310450	-2.267208	5000	Y
NANIT	47.393020	12.346436	14	Y703	B	PEREX	47.639528	13.243758	11000	N	RTT	47.430922	11.940053	15000	Y
NANIT	47.393020	12.346436	14	Z408	B				0	N	UMVEG	47.211619	11.896572	15000	Y
NANOP	48.261944	4.239444	14	UM982	H	URELO	48.538833	3.732028	20000	Y	ERTIP	48.134444	4.406667	20000	N
NANOP	48.261944	4.239444	14	Z303	L	ERTIP	48.134444	4.406667	0	N	URELO	48.538833	3.732028	7000	Y
NANTI	53.137500	-2.566945	14	L8	L	WHI	53.184869	-2.623072	20000	Y	STAFA	52.861389	-2.243056	8000	Y
NANTI	53.137500	-2.566945	14	UL8	H	WHI	53.184869	-2.623072	26000	Y	STAFA	52.861389	-2.243056	26000	N
NANTI	53.137500	-2.566945	14	UY53	H	NUGRA	53.029444	-2.303889	0	Y	MOGTA	53.168889	-2.636111	25000	N
NANTI	53.137500	-2.566945	14	Y53	L	NUGRA	53.029444	-2.303889	7000	Y	MOGTA	53.168889	-2.636111	5000	Y
NAPET	42.288333	23.005556	14	T214	B	EDADA	42.474722	23.400833	10000	N	LETNI	42.096944	22.605833	10000	Y
NAPEX	53.206389	-0.861111	14	UM16	H	DOLAS	52.978611	1.000833	0	Y	DISAL	53.291389	-1.630833	29000	N
NAPOC	46.683333	23.960000	14	T90	L	MOLNA	46.564167	24.135278	6000	Y	CLJ	46.800111	23.787250	6000	Y
NAPOT	55.428056	23.254722	14	P870	B	ARLIT	54.925834	23.165833	10000	Y	BERIL	56.363056	23.426389	10000	N
NAPRO	51.855834	6.058889	14	T150	L	DEPAD	51.768056	6.220000	5000	Y				0	N
NAPRO	51.855834	6.058889	14	UZ738	B	DEPAD	51.768056	6.220000	21000	Y	EDUPO	51.975525	5.835936	21000	N
NAPRO	51.855834	6.058889	14	Z738	L				0	N	EDUPO	51.975525	5.835936	11000	N
